playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
moustmi01,2012,1,KCA,AL,149,563,69,136,34,1,20,73,5,2,39,124,4,7,0,5,4
mujiced01,2012,1,MIA,NL,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mujiced01,2012,2,SLN,NL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
murphda07,2012,1,TEX,AL,147,457,65,139,29,3,15,61,10,5,54,74,7,4,0,4,7
murphda08,2012,1,NYN,NL,156,571,62,166,40,3,6,65,10,2,36,82,5,1,0,4,12
murphdo01,2012,1,MIA,NL,52,116,13,25,6,2,3,12,1,1,9,35,1,2,1,1,4
myersbr01,2012,1,HOU,NL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myersbr01,2012,2,CHA,AL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
napolmi01,2012,1,TEX,AL,108,352,53,80,9,2,24,56,1,0,56,125,5,7,0,2,9
narvech01,2012,1,MIL,NL,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
navada01,2012,1,BOS,AL,88,267,38,65,21,0,6,33,3,0,37,63,1,9,2,2,5
navardi01,2012,1,CIN,NL,24,69,6,20,3,1,2,12,0,0,2,12,1,0,1,1,1
navarya01,2012,1,PIT,NL,29,50,4,8,0,0,1,4,0,2,5,13,0,0,0,1,2
nealth01,2012,1,CLE,AL,9,23,2,5,1,0,0,2,0,0,0,6,0,1,0,0,1
negrokr01,2012,1,CIN,NL,4,4,2,1,0,0,0,0,0,0,1,2,0,0,0,0,0
nelsoch01,2012,1,COL,NL,111,345,45,104,21,3,9,53,2,1,27,84,4,1,2,2,9
neshepa01,2012,1,OAK,AL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nicasju01,2012,1,COL,NL,11,18,0,2,0,0,0,1,0,0,2,13,0,0,1,0,0
nickemi01,2012,1,NYN,NL,47,109,8,19,3,0,1,13,0,0,8,27,0,2,2,1,1
niemaje01,2012,1,TBA,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
niesejo01,2012,1,NYN,NL,30,55,8,12,0,0,0,2,0,0,6,19,0,0,7,0,0
nieuwki01,2012,1,NYN,NL,91,282,40,71,12,1,7,28,4,4,25,98,0,2,3,2,2
nishits01,2012,1,MIN,AL,3,12,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
nixja01,2012,1,NYA,AL,74,177,24,43,13,0,4,18,6,3,14,53,0,2,9,0,4
nixla01,2012,1,PHI,NL,70,114,13,28,10,0,3,16,0,0,12,42,0,0,0,1,1
noesihe01,2012,1,SEA,AL,22,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
nolasri01,2012,1,MIA,NL,31,56,4,9,3,0,0,8,0,0,4,27,0,0,10,0,0
norbejo01,2012,1,OAK,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
norribu01,2012,1,HOU,NL,30,50,2,5,1,0,0,3,0,0,1,15,0,0,8,1,0
norride01,2012,1,OAK,AL,60,209,19,42,8,1,7,34,5,1,21,66,1,1,0,1,6
novaiv01,2012,1,NYA,AL,28,7,0,1,0,0,0,0,0,0,0,6,0,0,2,0,0
nunezed02,2012,1,NYA,AL,38,89,14,26,4,1,1,11,11,2,6,12,0,1,0,4,1
odayda01,2012,1,BAL,AL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
odorija01,2012,1,KCA,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oflaher01,2012,1,ATL,NL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ogandal01,2012,1,TEX,AL,58,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ohlenro01,2012,1,SDN,NL,13,16,2,1,0,0,0,0,0,0,0,8,0,0,1,0,1
olivele01,2012,1,MIN,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
olmedra01,2012,1,CHA,AL,20,41,8,10,2,0,0,1,0,0,0,9,0,0,1,0,1
olsonga01,2012,1,NYN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oltmi01,2012,1,TEX,AL,16,33,2,5,1,0,0,5,1,1,5,13,0,0,0,2,1
omogrbr01,2012,1,CHA,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ondrulo01,2012,1,CIN,NL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ortegjo01,2012,1,DET,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ortegra01,2012,1,COL,NL,2,4,0,2,0,0,0,0,1,0,1,2,0,1,0,0,0
oteroda01,2012,1,SFN,NL,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ottavad01,2012,1,COL,NL,53,9,1,1,0,0,0,0,0,0,0,7,0,0,3,0,0
outmajo01,2012,1,COL,NL,28,12,0,1,0,0,0,1,0,0,1,8,0,0,0,0,0
owingmi01,2012,1,SDN,NL,6,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
pachejo01,2012,1,COL,NL,132,475,51,147,32,3,5,54,7,2,22,61,2,3,1,4,13
paganan01,2012,1,SFN,NL,154,605,95,174,38,15,8,56,29,7,48,97,5,0,2,4,6
papeljo01,2012,1,PHI,NL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paredji01,2012,1,HOU,NL,24,74,7,14,1,1,0,3,2,1,6,21,0,0,0,2,0
parkebl01,2012,1,CHN,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
parkeja02,2012,1,OAK,AL,29,6,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
parmech01,2012,1,MIN,AL,64,192,18,44,10,2,5,19,0,0,13,52,1,4,0,1,4
parnebo01,2012,1,NYN,NL,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
parrage01,2012,1,ARI,NL,133,385,58,105,21,2,7,36,15,9,33,77,4,4,6,2,4
parrama01,2012,1,MIL,NL,62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
parrian01,2012,1,SDN,NL,55,116,9,24,5,0,1,6,1,0,17,35,7,2,2,1,2
pastoty01,2012,1,ATL,NL,76,169,21,41,6,1,2,13,2,0,10,32,1,1,7,1,5
paterjo01,2012,1,ARI,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pattotr01,2012,1,BAL,AL,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pauleda01,2012,1,LAA,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pauleda01,2012,2,TOR,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paulife01,2012,1,KCA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pauliro01,2012,1,BAL,AL,20,63,5,16,3,0,0,5,0,0,1,9,0,0,0,0,6
paulxa01,2012,1,CIN,NL,55,86,8,27,5,1,2,7,4,2,9,18,1,0,1,0,2
pearcst01,2012,1,BAL,AL,28,71,8,18,4,0,3,14,0,1,8,17,0,0,2,2,1
pearcst01,2012,2,HOU,NL,21,63,2,16,4,1,0,8,1,1,7,16,1,3,0,2,3
pearcst01,2012,3,NYA,AL,12,25,6,4,0,0,1,4,0,0,5,8,0,0,0,0,0
peavyja01,2012,1,CHA,AL,32,5,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0
pedrodu01,2012,1,BOS,AL,141,563,81,163,39,3,15,65,20,6,48,60,3,5,1,6,9
pegueca01,2012,1,SEA,AL,17,56,2,10,2,1,2,7,0,0,1,28,0,0,0,0,0
peguefr01,2012,1,SFN,NL,17,16,6,3,0,0,0,0,3,0,0,7,0,0,0,0,0
pelfrmi01,2012,1,NYN,NL,3,6,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
penabr01,2012,1,KCA,AL,68,212,16,50,10,1,2,25,0,1,9,24,0,0,1,4,7
penara02,2012,1,NYA,AL,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pencehu01,2012,1,PHI,NL,101,398,59,108,15,2,17,59,4,2,37,85,1,3,0,2,13
pencehu01,2012,2,SFN,NL,59,219,28,48,11,2,7,45,1,0,19,60,1,4,1,5,1
pennicl01,2012,1,OAK,AL,125,418,50,90,18,2,6,28,15,6,35,90,0,2,5,2,1
peraljh01,2012,1,DET,AL,150,531,58,127,32,3,13,63,1,2,49,105,3,2,1,2,20
peralwi01,2012,1,MIL,NL,6,11,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0
perdolu01,2012,1,MIN,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perezch01,2012,1,CLE,AL,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perezeu01,2012,1,WAS,NL,13,5,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0
perezhe01,2012,1,DET,AL,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
perezlu01,2012,1,TOR,AL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perezma02,2012,1,TEX,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perezol01,2012,1,SEA,AL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perezra01,2012,1,CLE,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perezsa02,2012,1,KCA,AL,76,289,38,87,16,0,11,39,0,0,12,27,3,1,0,3,14
perkigl01,2012,1,MIN,AL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
perryry01,2012,1,WAS,NL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pestavi01,2012,1,CLE,AL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peterbr01,2012,1,MIA,NL,84,241,29,47,9,3,0,17,8,2,25,58,0,1,5,1,3
petityu01,2012,1,SFN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
phelpco01,2012,1,CLE,AL,14,33,2,7,0,0,1,5,0,0,1,10,0,0,0,0,0
phelpda01,2012,1,NYA,AL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phillbr01,2012,1,CIN,NL,147,580,86,163,30,1,18,77,15,2,28,79,2,8,3,4,19
phillza01,2012,1,BAL,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phippde01,2012,1,CIN,NL,8,10,4,3,1,0,1,2,0,0,1,4,0,0,0,0,0
pillbr01,2012,1,SFN,NL,48,105,10,22,3,0,4,11,1,0,6,19,1,2,1,0,5
pinama01,2012,1,KCA,AL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plouftr01,2012,1,MIN,AL,119,422,56,99,19,1,24,55,1,3,37,92,0,4,0,2,9
polloaj01,2012,1,ARI,NL,31,81,8,20,4,1,2,8,1,2,9,11,1,0,1,2,2
pomerdr01,2012,1,COL,NL,22,26,2,6,2,0,1,1,0,0,1,15,0,0,4,0,1
pomerst01,2012,1,BAL,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
porceri01,2012,1,DET,AL,31,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
poseybu01,2012,1,SFN,NL,148,530,78,178,39,1,24,103,1,1,69,96,7,2,0,9,19
pradoma01,2012,1,ATL,NL,156,617,81,186,42,6,10,70,17,4,58,69,2,2,4,9,19
preslal01,2012,1,PIT,NL,104,346,46,82,14,7,10,25,9,7,18,72,0,2,4,0,5
priceda01,2012,1,TBA,AL,31,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
pridija01,2012,1,PHI,NL,9,10,1,3,1,0,1,3,0,0,0,0,0,0,0,0,0
profaju01,2012,1,TEX,AL,9,17,2,3,2,0,1,2,0,0,0,4,0,0,0,0,1
pryorst01,2012,1,SEA,AL,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pujolal01,2012,1,LAA,AL,154,607,85,173,50,0,30,105,8,1,52,76,16,5,0,6,19
putkolu01,2012,1,DET,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
putnaza01,2012,1,COL,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quentca01,2012,1,SDN,NL,86,284,44,74,21,0,16,46,0,1,36,41,2,17,0,3,6
quintjo01,2012,1,CHA,AL,25,3,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0
quintom01,2012,1,NYN,NL,29,70,13,18,5,0,1,4,0,0,8,17,1,2,0,0,2
quintom01,2012,2,BAL,AL,36,99,12,23,3,0,3,12,0,1,8,25,0,0,1,2,1
quirogu01,2012,1,BOS,AL,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
raburry01,2012,1,DET,AL,66,205,14,35,14,0,1,12,1,1,13,53,0,2,1,1,7
raleybr01,2012,1,CHN,NL,5,10,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
ramiral03,2012,1,CHA,AL,158,593,59,157,24,4,9,73,20,7,16,77,2,4,4,4,15
ramirel02,2012,1,NYN,NL,20,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ramirer02,2012,1,SEA,AL,16,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ramirha01,2012,1,MIA,NL,93,353,49,87,18,2,14,48,14,4,37,72,1,3,0,2,11
ramirha01,2012,2,LAN,NL,64,251,30,68,11,2,10,44,7,3,17,60,3,3,0,1,6
ramirra02,2012,1,NYN,NL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramosaj01,2012,1,MIA,NL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ramosce01,2012,1,TBA,AL,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ramoswi01,2012,1,WAS,NL,25,83,11,22,2,0,3,10,0,0,12,19,2,0,0,1,1
rapadcl01,2012,1,NYA,AL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rasmuco01,2012,1,TOR,AL,151,565,75,126,21,5,23,75,4,3,47,149,5,7,2,4,7
reckean01,2012,1,OAK,AL,13,31,3,4,1,0,0,0,0,0,4,13,0,1,1,0,0
reckean01,2012,2,CHN,NL,9,18,1,3,1,0,1,4,0,0,2,2,0,1,0,0,1
reddijo01,2012,1,OAK,AL,156,611,85,148,29,5,32,85,11,1,55,151,8,2,1,4,15
redmoto01,2012,1,CIN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
reedad01,2012,1,CHA,AL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reimono01,2012,1,BAL,AL,16,67,10,21,6,0,5,10,1,0,2,14,0,0,0,0,3
repkoja01,2012,1,BOS,AL,5,11,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
resopch01,2012,1,PIT,NL,61,3,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0
reverbe01,2012,1,MIN,AL,124,511,70,150,13,6,0,32,40,9,29,54,0,3,6,4,8
reyesjo01,2012,1,MIA,NL,160,642,86,184,37,12,11,57,40,11,63,56,9,0,5,6,10
reynoma01,2012,1,BAL,AL,135,457,65,101,26,0,23,69,1,3,73,159,2,6,0,2,19
reynoma02,2012,1,COL,NL,71,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
rhymewi01,2012,1,TBA,AL,47,123,11,28,2,1,1,8,1,2,10,17,0,3,0,1,1
richacl01,2012,1,SDN,NL,36,69,5,6,2,0,1,7,0,0,1,40,0,0,8,1,1
richaga01,2012,1,LAA,AL,30,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
riosal01,2012,1,CHA,AL,157,605,93,184,37,8,25,91,23,6,26,92,3,4,0,5,18
rizzoan01,2012,1,CHN,NL,87,337,44,96,15,0,15,48,3,2,27,62,1,3,0,1,7
roberda08,2012,1,NYA,AL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roberry01,2012,1,ARI,NL,83,252,28,63,9,0,6,34,6,3,22,45,1,0,2,4,10
roberry01,2012,2,TBA,AL,60,187,23,40,10,0,6,18,4,3,18,47,0,1,1,2,3
roberty01,2012,1,MIN,AL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
robincl01,2012,1,KCA,AL,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
robinsh01,2012,1,SLN,NL,102,166,20,42,8,0,3,16,1,0,14,32,2,0,0,1,5
robintr01,2012,1,SEA,AL,46,145,16,32,4,1,3,12,6,3,14,43,1,1,4,0,2
rodrian01,2012,1,HOU,NL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rodried04,2012,1,SDN,NL,2,5,1,1,0,0,1,1,0,0,2,3,0,0,0,0,0
rodrife02,2012,1,HOU,NL,71,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
rodrifr03,2012,1,MIL,NL,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrihe03,2012,1,WAS,NL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrihe04,2012,1,CIN,NL,12,14,0,3,1,0,0,2,0,0,2,2,0,0,0,0,1
rodrise01,2012,1,TBA,AL,112,301,36,64,14,1,6,32,5,0,27,75,1,3,8,3,7
rodrist02,2012,1,LAN,NL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roenijo01,2012,1,COL,NL,63,12,1,1,0,0,0,0,0,0,0,6,0,1,0,0,0
rogeres01,2012,1,COL,NL,23,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rogeres01,2012,2,CLE,AL,44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rogerma01,2012,1,MIL,NL,8,14,1,3,2,0,0,0,0,0,0,5,0,0,2,0,0
romerri01,2012,1,TOR,AL,32,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
rominan01,2012,1,LAA,AL,12,17,2,7,0,0,0,1,1,0,3,3,0,0,1,0,0
romose01,2012,1,SFN,NL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rosalad01,2012,1,OAK,AL,42,99,12,22,5,0,2,8,0,0,11,24,1,0,0,1,4
rosarsa02,2012,1,MIA,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rosarwi01,2012,1,COL,NL,117,396,67,107,19,0,28,71,4,5,25,99,2,1,0,4,10
rosenbj01,2012,1,PHI,NL,22,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
rosentr01,2012,1,SLN,NL,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rossco01,2012,1,BOS,AL,130,476,70,127,34,1,22,81,2,3,42,129,3,3,1,6,11
rossro01,2012,1,TEX,AL,58,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rossty01,2012,1,OAK,AL,18,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
rottivi01,2012,1,NYN,NL,18,33,8,6,1,0,2,5,3,0,6,9,1,0,0,0,0
rottivi01,2012,2,CLE,AL,18,28,4,3,1,0,1,2,1,0,1,8,0,0,2,1,0
rufda01,2012,1,PHI,NL,12,33,4,11,2,1,3,10,0,0,2,12,1,0,0,2,1
ruggiju01,2012,1,MIA,NL,91,288,38,90,23,1,13,36,14,8,29,84,0,0,1,1,6
runzlda01,2012,1,SFN,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rusinch01,2012,1,CHN,NL,7,12,0,2,0,1,0,0,0,0,0,5,0,0,0,0,0
russeja02,2012,1,CHN,NL,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rutlejo01,2012,1,COL,NL,73,277,37,76,20,5,8,37,7,0,9,54,0,4,0,1,8
ryanbr01,2012,1,SEA,AL,141,407,42,79,19,3,3,31,11,5,44,98,0,5,8,6,4
rzepcma01,2012,1,SLN,NL,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sabatcc01,2012,1,NYA,AL,28,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
salasfe01,2012,1,SLN,NL,65,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
salech01,2012,1,CHA,AL,30,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
saltaja01,2012,1,BOS,AL,121,405,55,90,17,1,25,59,0,1,38,139,0,1,0,4,5
samarje01,2012,1,CHN,NL,31,50,0,5,0,0,0,3,0,0,3,16,0,1,7,0,1
sanchan01,2012,1,MIA,NL,19,30,1,3,0,1,0,0,0,0,1,18,0,0,4,0,0
sanchan01,2012,2,DET,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanched01,2012,1,SLN,NL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sanchga01,2012,1,MIA,NL,55,183,12,37,10,0,3,17,1,0,12,36,1,0,0,1,7
sanchga01,2012,2,PIT,NL,50,116,18,28,6,0,4,13,0,0,13,20,1,1,0,0,6
sanchhe01,2012,1,SFN,NL,74,218,22,61,15,0,3,34,0,0,5,52,0,1,0,3,8
sanchjo01,2012,1,KCA,AL,12,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
sanchjo01,2012,2,COL,NL,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
sandopa01,2012,1,SFN,NL,108,396,59,112,25,2,12,63,1,1,38,59,4,1,0,7,13
sandsje01,2012,1,LAN,NL,9,23,2,4,2,0,0,1,0,0,1,9,0,0,0,0,0
santaca01,2012,1,CLE,AL,143,507,72,128,27,2,18,76,3,5,91,101,4,3,0,8,21
santaer01,2012,1,LAA,AL,30,4,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0
santihe01,2012,1,CHA,AL,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
santoom01,2012,1,DET,AL,3,8,0,1,0,0,0,1,0,0,0,1,0,0,1,1,2
santose01,2012,1,TOR,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sappeda01,2012,1,CHN,NL,26,69,8,19,6,0,2,8,0,0,7,9,1,1,1,0,1
satinjo01,2012,1,NYN,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
saundjo01,2012,1,ARI,NL,21,35,1,3,0,0,0,1,0,0,3,7,0,0,7,1,0
saundjo01,2012,2,BAL,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saundmi01,2012,1,SEA,AL,139,507,71,125,31,3,19,57,21,4,43,132,0,1,1,1,6
saverjo01,2012,1,PHI,NL,19,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
scahiro01,2012,1,COL,NL,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
schafjo02,2012,1,HOU,NL,106,313,40,66,10,2,4,23,27,9,36,106,3,3,6,1,3
schaflo01,2012,1,MIL,NL,16,23,3,7,1,2,0,5,0,1,1,3,0,0,0,1,0
schepta01,2012,1,TEX,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scherma01,2012,1,DET,AL,32,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
schiena01,2012,1,SFN,NL,77,175,15,44,4,5,5,16,3,2,18,36,2,1,0,2,1
schiena01,2012,2,PHI,NL,37,66,5,18,4,0,1,5,0,0,5,10,0,0,1,1,0
schleda01,2012,1,DET,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
schmiko01,2012,1,ARI,NL,4,7,1,0,0,0,0,2,0,0,1,2,0,0,0,0,0
schumsk01,2012,1,SLN,NL,107,272,37,75,14,4,1,28,1,1,27,50,2,0,3,2,6
schwich01,2012,1,NYN,NL,3,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
schwimi01,2012,1,PHI,NL,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scribev01,2012,1,OAK,AL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seageky01,2012,1,SEA,AL,155,594,62,154,35,1,20,86,13,5,46,110,1,5,2,4,9
seddoch01,2012,1,CLE,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
segurje01,2012,1,LAA,AL,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
segurje01,2012,2,MIL,NL,44,148,19,39,4,3,0,14,7,1,13,21,3,0,1,1,1
selleju01,2012,1,LAN,NL,19,44,6,9,3,1,1,2,0,0,5,14,1,0,1,0,0
septile01,2012,1,CHA,AL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawbr01,2012,1,ARI,NL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shielja02,2012,1,TBA,AL,33,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
shoppke01,2012,1,BOS,AL,48,140,16,35,12,2,5,17,1,0,11,62,1,5,2,0,2
shoppke01,2012,2,NYN,NL,28,79,7,16,2,0,3,10,0,0,5,27,2,3,0,0,0
sierrmo01,2012,1,TOR,AL,49,147,14,33,4,0,6,15,1,0,8,44,0,2,0,0,3
simmoan01,2012,1,ATL,NL,49,166,17,48,8,2,3,19,1,0,12,21,1,1,0,3,5
simonal01,2012,1,CIN,NL,36,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
sippto01,2012,1,CLE,AL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
skaggty01,2012,1,ARI,NL,6,7,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
slatedo01,2012,1,PIT,NL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithjo05,2012,1,CLE,AL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smithse01,2012,1,OAK,AL,125,383,55,92,23,2,14,52,2,2,50,98,7,5,0,3,4
smithwi04,2012,1,KCA,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
smoakju01,2012,1,SEA,AL,132,483,49,105,14,0,19,51,1,0,49,111,2,1,0,2,12
smylydr01,2012,1,DET,AL,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snidetr01,2012,1,TOR,AL,10,36,6,9,2,0,3,8,0,0,3,14,0,0,0,1,0
snidetr01,2012,2,PIT,NL,50,128,17,32,5,1,1,9,2,0,14,34,0,1,0,2,2
snydebr03,2012,1,TEX,AL,40,65,11,18,2,0,3,9,0,0,3,26,0,0,1,0,1
snydech02,2012,1,HOU,NL,76,221,23,39,8,0,7,24,0,0,33,70,4,4,0,0,5
socolmi01,2012,1,BAL,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
socolmi01,2012,2,CHN,NL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sogarer01,2012,1,OAK,AL,37,102,8,17,3,1,2,7,2,0,5,17,0,0,1,0,1
solando01,2012,1,MIA,NL,93,285,29,84,11,3,2,28,7,0,21,58,1,2,3,5,5
solanjh01,2012,1,WAS,NL,12,35,6,11,3,0,2,6,1,0,2,5,1,0,0,0,0
solisal01,2012,1,SDN,NL,5,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
sotoge01,2012,1,CHN,NL,52,176,26,35,6,1,6,14,0,0,19,35,1,2,0,0,6
sotoge01,2012,2,TEX,AL,47,148,19,29,6,0,5,25,1,0,11,41,0,1,2,2,6
spande01,2012,1,MIN,AL,128,516,71,146,38,4,4,41,17,6,47,62,0,0,4,1,10
spearna01,2012,1,BOS,AL,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
spencjo01,2012,1,SDN,NL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
