playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
guerrja01,2011,1,LAN,NL,2,2,47,0,0,0,21,140,37,12,2,18,38,0.218,2.31,1,2,3,0,195,38,12,3,1,
gutieju01,2011,1,ARI,NL,0,0,20,0,0,0,0,55,22,11,3,9,23,0.275,5.4,0,0,1,0,90,3,16,0,0,
hackeer01,2011,1,MIN,AL,0,0,2,0,0,0,0,16,4,0,0,4,2,0.235,0,0,0,0,0,22,0,1,0,1,
hagadni01,2011,1,CLE,AL,1,0,9,0,0,0,0,33,4,5,0,6,11,0.118,4.09,0,2,1,0,42,3,6,0,1,
hambuma01,2011,1,TEX,AL,1,0,5,0,0,0,0,24,5,4,0,3,6,0.179,4.5,0,1,0,0,31,1,4,0,0,
hamelco01,2011,1,PHI,NL,14,9,32,31,3,0,0,648,169,67,19,44,194,0.214,2.79,2,3,5,3,850,0,68,9,3,
hammeja01,2011,1,COL,NL,7,13,32,27,0,0,1,511,175,90,21,68,94,0.27,4.76,3,8,6,1,739,2,100,11,6,
hamreer01,2011,1,SDN,NL,1,0,14,0,0,0,0,37,10,6,2,9,10,0.244,4.38,1,0,2,0,55,5,7,2,1,
handbr01,2011,1,FLO,NL,1,8,12,12,0,0,0,180,53,28,10,35,38,0.241,4.2,1,0,1,1,263,0,32,4,3,
hanrajo01,2011,1,PIT,NL,1,4,70,0,0,0,40,206,56,14,1,16,61,0.22,1.83,2,6,1,0,274,59,17,1,2,
hansoto01,2011,1,ATL,NL,11,7,22,22,0,0,0,390,106,52,17,46,142,0.219,3.6,3,5,3,0,540,0,55,4,3,
happja01,2011,1,HOU,NL,6,15,28,28,0,0,0,469,157,93,21,83,134,0.265,5.35,5,3,2,2,698,0,103,12,8,
harderi01,2011,1,OAK,AL,4,4,15,15,0,0,0,248,87,47,17,31,91,0.267,5.12,0,4,2,0,363,0,48,1,3,
harenda01,2011,1,LAA,AL,16,10,35,34,4,3,0,715,211,84,20,33,192,0.235,3.17,1,6,5,0,953,1,91,12,5,
harrelu01,2011,1,CHA,AL,0,0,3,0,0,0,0,15,11,4,0,1,5,0.44,7.2,0,0,0,0,26,2,4,0,0,
harrelu01,2011,2,HOU,NL,0,2,6,2,0,0,0,39,12,5,0,7,10,0.24,3.46,0,1,1,1,60,0,8,1,1,
harrima01,2011,1,TEX,AL,14,9,31,30,0,0,0,557,180,70,13,57,126,0.257,3.39,1,6,1,1,772,0,79,8,5,
hatchch02,2011,1,FLO,NL,0,0,11,0,0,0,0,31,14,8,2,4,8,0.341,6.97,1,2,0,0,48,4,8,0,3,
hawksbl01,2011,1,LAN,NL,2,5,49,0,0,0,0,159,45,24,6,17,43,0.225,4.08,3,5,0,0,219,12,29,2,0,
hellije01,2011,1,TBA,AL,13,10,29,29,2,1,0,567,146,62,21,72,117,0.21,2.95,8,8,4,1,774,0,64,1,2,
hendrli01,2011,1,MIN,AL,0,2,4,4,0,0,0,70,29,16,3,6,16,0.312,6.17,0,1,0,0,100,0,16,0,1,
hernada01,2011,1,ARI,NL,5,3,74,0,0,0,11,208,49,26,4,30,77,0.193,3.38,1,7,2,1,291,28,27,3,2,
hernafe02,2011,1,SEA,AL,14,14,33,33,5,0,0,701,218,90,19,67,222,0.248,3.47,0,12,7,1,964,0,99,3,7,
herndda01,2011,1,PHI,NL,1,4,45,0,0,0,1,171,54,21,9,24,39,0.258,3.32,7,3,2,0,243,22,26,7,1,
herreda01,2011,1,MIL,NL,0,0,2,0,0,0,0,5,6,4,1,1,0,0.6,21.6,0,0,0,0,11,0,5,0,0,
herreda01,2011,2,NYN,NL,0,1,16,0,0,0,0,24,7,1,0,2,5,0.25,1.13,0,1,0,1,33,2,1,2,1,
herreke01,2011,1,KCA,AL,0,1,2,0,0,0,0,6,2,3,1,0,0,0.286,13.5,0,0,1,0,9,0,3,1,0,
herrmfr01,2011,1,CLE,AL,4,0,40,0,0,0,0,169,71,32,7,16,34,0.302,5.11,1,1,0,0,253,17,35,2,0,
hillri01,2011,1,BOS,AL,0,0,9,0,0,0,0,24,3,0,0,3,12,0.115,0,0,1,1,0,30,3,0,0,0,
hochelu01,2011,1,KCA,AL,11,11,31,31,0,0,0,594,192,103,23,62,128,0.252,4.68,4,7,7,2,835,0,110,2,2,
hoeyja02,2011,1,MIN,AL,1,2,26,0,0,0,0,74,34,15,4,13,14,0.33,5.47,0,1,0,0,118,11,20,0,2,
hollade01,2011,1,TEX,AL,16,5,32,32,4,4,0,594,201,87,22,67,162,0.262,3.95,1,2,6,1,843,0,97,1,3,
hollagr01,2011,1,KCA,AL,5,1,46,0,0,0,4,180,37,12,3,19,74,0.175,1.8,3,7,1,0,233,15,13,1,1,
horstje01,2011,1,CIN,NL,0,0,12,0,0,0,0,46,18,5,2,6,9,0.29,2.93,1,0,0,1,69,4,6,0,1,
hottoto01,2011,1,BOS,AL,0,0,8,0,0,0,0,12,4,3,0,3,2,0.267,6.75,0,0,1,0,19,1,3,0,0,
howeljp01,2011,1,TBA,AL,2,3,46,0,0,0,1,92,30,21,5,18,26,0.259,6.16,1,2,2,2,138,5,24,1,1,
hudsoda01,2011,1,ARI,NL,16,12,33,33,3,0,0,666,217,86,17,50,169,0.255,3.49,1,4,8,1,921,0,98,6,6,
huffda01,2011,1,CLE,AL,2,6,11,10,0,0,0,152,55,23,6,17,36,0.266,4.09,1,4,0,0,227,1,35,0,3,
hughedu01,2011,1,MIN,AL,1,0,15,0,0,0,0,38,19,14,4,8,11,0.365,9.95,2,0,1,0,62,6,14,0,1,
hugheja02,2011,1,PIT,NL,0,1,12,0,0,0,0,33,9,5,1,4,10,0.22,4.09,0,0,0,0,46,1,5,1,0,
hugheph01,2011,1,NYA,AL,5,5,17,14,1,1,0,224,84,48,9,27,47,0.283,5.79,2,3,4,0,334,1,48,3,3,
humbeph01,2011,1,CHA,AL,9,9,28,26,0,0,0,489,151,68,14,41,116,0.243,3.75,2,9,6,1,676,0,71,2,5,
hunteto02,2011,1,TEX,AL,1,1,8,0,0,0,0,46,12,5,1,5,10,0.218,2.93,0,0,0,0,62,2,6,1,1,
hunteto02,2011,2,BAL,AL,3,3,12,11,0,0,0,208,88,39,11,10,35,0.304,5.06,1,0,4,0,305,0,44,1,1,
jacksed01,2011,1,CHA,AL,7,7,19,19,1,1,0,365,134,53,8,39,97,0.283,3.92,2,7,0,1,522,0,55,6,4,
jacksed01,2011,2,SLN,NL,5,2,13,12,0,0,0,234,91,31,8,23,51,0.3,3.58,2,2,2,1,339,1,37,9,2,
jamesch03,2011,1,MIN,AL,0,0,8,0,0,0,0,31,12,7,1,4,8,0.293,6.1,0,0,0,2,46,3,7,0,1,
janseke01,2011,1,LAN,NL,2,1,51,0,0,0,5,161,30,17,3,26,96,0.159,2.85,0,0,2,2,218,13,17,0,1,
janssca01,2011,1,TOR,AL,6,0,55,0,0,0,2,167,47,14,2,14,53,0.228,2.26,1,2,2,0,223,11,14,1,0,
jeffrje01,2011,1,KCA,AL,1,1,14,0,0,0,1,46,12,8,1,11,13,0.222,4.7,0,1,0,0,67,6,8,2,0,
jenksbo01,2011,1,BOS,AL,2,2,19,0,0,0,0,47,22,11,1,13,17,0.328,6.32,0,3,0,1,80,4,12,0,0,
jepseke01,2011,1,LAA,AL,1,2,16,0,0,0,0,39,21,11,2,9,6,0.375,7.62,4,5,1,0,68,5,11,1,1,
jimence01,2011,1,SEA,AL,1,0,8,0,0,0,0,20,6,4,0,3,7,0.222,5.4,0,2,0,0,30,1,4,0,0,
jimenub01,2011,1,COL,NL,6,9,21,21,2,1,0,369,118,61,10,51,118,0.251,4.46,5,6,7,0,532,0,68,2,2,
jimenub01,2011,2,CLE,AL,4,4,11,11,0,0,0,196,68,37,7,27,62,0.261,5.1,0,2,2,0,290,0,43,0,0,
joaquwa01,2011,1,SFN,NL,1,0,5,0,0,0,0,19,6,3,0,3,3,0.261,4.26,0,2,0,0,27,1,3,0,1,
johnsal02,2011,1,COL,NL,0,0,1,1,0,0,0,12,6,4,0,3,3,0.375,9,0,1,0,0,20,0,5,1,0,
johnsji04,2011,1,BAL,AL,6,5,69,0,0,0,9,273,80,27,5,21,58,0.237,2.67,3,2,2,1,366,20,30,4,2,
johnsjo09,2011,1,FLO,NL,3,1,9,9,0,0,0,181,39,11,2,20,56,0.185,1.64,2,2,1,1,234,0,13,1,1,
judyjo01,2011,1,CLE,AL,0,0,12,0,0,0,0,42,18,11,4,4,10,0.321,7.07,0,0,4,0,66,4,11,1,1,
jurrjja01,2011,1,ATL,NL,13,6,23,23,2,1,0,456,142,50,14,44,90,0.249,2.96,5,4,4,2,627,0,52,6,3,
karstje01,2011,1,PIT,NL,9,9,30,26,1,1,0,487,163,61,22,33,96,0.263,3.38,6,4,4,1,668,1,69,6,5,
kazmisc01,2011,1,LAA,AL,0,0,1,1,0,0,0,5,5,5,1,2,0,0.5,27,0,0,2,1,14,0,5,0,0,
kellesh01,2011,1,SEA,AL,0,0,10,0,0,0,0,38,7,0,0,3,10,0.159,0,1,0,0,0,47,2,0,0,0,
kellydo01,2011,1,DET,AL,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,
kendrky01,2011,1,PHI,NL,8,6,34,15,0,0,0,344,110,41,14,30,59,0.255,3.22,5,1,7,1,478,5,50,6,3,
kenneia01,2011,1,ARI,NL,21,4,33,33,1,1,0,666,186,71,19,55,198,0.227,2.88,0,11,9,1,900,0,73,9,9,
kershcl01,2011,1,LAN,NL,21,5,33,33,5,2,0,700,174,59,15,54,248,0.207,2.28,2,5,3,1,912,0,66,11,2,
kimbaco01,2011,1,WAS,NL,1,0,12,0,0,0,0,42,8,3,0,11,11,0.174,1.93,0,2,1,0,59,4,3,0,1,
kimbrcr01,2011,1,ATL,NL,4,3,79,0,0,0,46,231,48,18,3,32,127,0.178,2.1,1,4,1,0,306,64,19,1,2,
kintzbr01,2011,1,MIL,NL,1,1,9,0,0,0,0,44,14,6,3,3,15,0.25,3.68,0,0,0,1,61,3,9,0,2,
kirkmmi01,2011,1,TEX,AL,1,1,15,0,0,0,0,82,26,20,5,12,21,0.25,6.59,2,2,3,0,122,7,22,1,2,
klubeco01,2011,1,CLE,AL,0,0,3,0,0,0,0,13,6,4,0,3,5,0.3,8.31,0,1,2,0,25,2,4,0,0,
kohnmi01,2011,1,LAA,AL,0,1,14,0,0,0,1,37,14,10,6,9,9,0.28,7.3,0,1,1,0,60,7,10,0,0,
kontoge01,2011,1,NYA,AL,0,0,7,0,0,0,0,18,4,2,1,3,6,0.19,3,0,0,0,0,24,4,2,0,0,
kroenza01,2011,1,ARI,NL,0,1,4,0,0,0,0,12,6,4,1,1,3,0.333,9,0,0,0,0,19,3,4,0,0,
kuoho01,2011,1,LAN,NL,1,2,40,0,0,0,0,81,24,27,4,23,36,0.242,9,2,2,2,0,127,5,29,3,0,
laffeaa01,2011,1,SEA,AL,1,1,36,0,0,0,0,128,54,19,7,16,24,0.305,4.01,3,2,1,1,197,7,20,2,1,
laffeaa01,2011,2,NYA,AL,2,1,11,0,0,0,0,32,13,4,0,5,6,0.31,3.38,0,0,2,0,50,0,4,0,1,
lannajo01,2011,1,WAS,NL,10,13,33,33,0,0,0,554,194,76,15,76,106,0.272,3.7,3,4,7,0,808,0,90,10,1,
latosma01,2011,1,SDN,NL,9,14,31,31,0,0,0,583,168,75,16,62,185,0.233,3.47,3,5,1,0,799,0,82,8,7,
leagubr01,2011,1,SEA,AL,1,5,65,0,0,0,37,184,56,19,3,10,45,0.239,2.79,2,4,2,0,250,60,25,4,0,
leakemi01,2011,1,CIN,NL,12,9,29,26,0,0,0,503,159,72,23,38,118,0.249,3.86,3,2,8,1,693,2,74,3,6,
leblawa01,2011,1,SDN,NL,5,6,14,14,0,0,0,239,84,41,7,28,51,0.276,4.63,1,1,1,1,339,0,42,3,3,
lecursa01,2011,1,CIN,NL,2,1,43,4,0,0,0,233,57,32,10,21,73,0.205,3.71,3,0,4,0,307,7,33,4,0,
ledezwi01,2011,1,TOR,AL,0,0,5,0,0,0,0,18,11,10,1,7,6,0.393,15,0,2,0,0,36,2,10,0,1,
lerouch01,2011,1,PIT,NL,1,1,23,0,0,0,0,75,26,8,0,7,24,0.257,2.88,2,2,1,0,110,5,9,1,0,
lestejo01,2011,1,BOS,AL,15,9,31,31,0,0,0,575,166,74,20,75,182,0.234,3.47,0,4,11,0,799,0,77,2,2,
lewisro01,2011,1,TOR,AL,0,0,6,0,0,0,0,15,12,5,1,2,5,0.444,9,0,0,2,0,31,3,8,0,0,
linceti01,2011,1,SFN,NL,13,14,33,33,1,1,0,651,176,66,15,86,220,0.222,2.74,5,9,6,0,900,0,74,13,1,
lincobr01,2011,1,PIT,NL,2,3,12,8,0,0,0,143,54,25,4,16,29,0.286,4.72,4,0,2,0,211,0,27,2,2,
lindbjo01,2011,1,LAN,NL,1,0,27,0,0,0,0,89,21,9,0,10,28,0.212,2.73,3,3,2,0,116,8,9,2,3,
lindsma01,2011,1,COL,NL,2,2,63,0,0,0,2,162,52,18,3,14,36,0.255,3,4,2,2,0,226,16,21,3,3,
lindssh01,2011,1,CHA,AL,0,0,4,0,0,0,0,18,11,8,1,5,6,0.379,12,0,1,0,0,34,2,8,0,0,
liriafr01,2011,1,MIN,AL,9,10,26,24,1,1,0,403,125,76,14,75,112,0.249,5.09,1,9,7,0,591,0,81,0,6,
litscje01,2011,1,TOR,AL,6,3,28,8,0,0,1,225,69,37,10,28,66,0.245,4.44,2,3,3,0,317,4,40,2,2,
lockeje01,2011,1,PIT,NL,0,3,4,4,0,0,0,50,21,12,3,10,5,0.323,6.48,0,0,1,0,78,0,12,1,1,
loeka01,2011,1,MIL,NL,4,7,72,0,0,0,1,216,65,28,4,16,61,0.24,3.5,2,5,2,0,291,19,30,2,0,
loganbo02,2011,1,NYA,AL,5,3,64,0,0,0,0,125,43,16,4,13,46,0.261,3.46,3,1,4,0,185,6,20,2,1,
lopezwi01,2011,1,HOU,NL,2,6,73,0,0,0,0,213,72,22,6,18,56,0.264,2.79,3,1,3,1,298,13,26,4,0,
lowema01,2011,1,TEX,AL,2,3,52,0,0,0,1,135,46,19,6,19,42,0.263,3.8,4,3,0,0,196,10,26,1,1,
luebkco01,2011,1,SDN,NL,6,10,46,17,0,0,0,419,105,51,12,44,154,0.209,3.29,3,5,2,2,555,3,54,3,4,
luekejo01,2011,1,SEA,AL,1,1,25,0,0,0,0,98,34,22,2,13,29,0.27,6.06,1,5,0,0,142,8,22,2,1,
lylesjo01,2011,1,HOU,NL,2,8,20,15,0,0,0,282,107,56,14,26,67,0.285,5.36,1,0,5,0,415,2,61,7,1,
lynnla01,2011,1,SLN,NL,1,1,18,2,0,0,1,104,25,12,3,11,40,0.203,3.12,1,1,1,0,136,2,12,1,0,
madsory01,2011,1,PHI,NL,4,2,62,0,0,0,32,182,54,16,2,16,62,0.243,2.37,8,0,1,0,246,46,16,6,1,
magnutr01,2011,1,OAK,AL,0,0,9,0,0,0,0,44,15,10,3,5,11,0.25,6.14,0,3,0,0,65,3,11,0,0,
maholpa01,2011,1,PIT,NL,6,14,26,26,1,1,0,487,160,66,11,50,97,0.262,3.66,6,3,8,0,687,0,72,8,10,
maiermi01,2011,1,KCA,AL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.25,0,0,0,0,0,4,1,0,0,0,
mainesc01,2011,1,CHN,NL,0,0,7,0,0,0,0,21,11,8,4,5,5,0.344,10.29,0,0,0,0,37,3,8,0,0,
malonma02,2011,1,CIN,NL,0,3,8,2,0,0,0,56,36,19,7,4,13,0.409,9.16,0,0,1,0,96,1,21,1,2,
manshje01,2011,1,MIN,AL,0,0,5,0,0,0,0,10,5,3,0,4,2,0.385,8.1,1,0,0,0,19,1,3,0,2,
marcush01,2011,1,MIL,NL,13,7,33,33,0,0,0,602,175,79,22,57,158,0.232,3.54,3,6,0,0,823,0,84,6,6,
marmoca01,2011,1,CHN,NL,2,6,75,0,0,0,34,222,54,33,5,48,99,0.205,4.01,2,4,9,0,327,61,33,4,2,
marquje01,2011,1,NYA,AL,0,0,3,0,0,0,0,12,5,1,0,0,2,0.278,2.25,0,0,0,0,18,3,1,0,0,
marshse01,2011,1,CHN,NL,6,6,78,0,0,0,5,227,66,19,1,17,79,0.234,2.26,4,0,2,1,307,18,21,6,0,
martelu01,2011,1,DET,AL,1,0,4,0,0,0,0,11,6,1,0,1,3,0.375,2.45,0,1,0,0,17,2,1,0,0,
marticr01,2011,1,ATL,NL,1,3,46,0,0,0,0,233,56,29,8,19,58,0.197,3.36,2,3,3,0,308,12,30,2,0,
masseni01,2011,1,CIN,NL,3,6,75,0,0,0,1,211,76,29,5,31,62,0.273,3.71,6,2,1,4,313,21,30,2,1,
masteju01,2011,1,CLE,AL,12,10,34,33,1,0,0,648,211,77,11,65,158,0.257,3.21,4,5,11,0,908,0,89,5,5,
mateoma01,2011,1,CHN,NL,1,2,23,0,0,0,0,69,24,11,2,10,25,0.276,4.3,0,1,0,0,98,8,11,1,0,
mathisc01,2011,1,PHI,NL,0,0,4,0,0,0,0,15,9,0,0,3,5,0.409,0,0,0,2,0,28,2,0,1,0,
matsuda01,2011,1,BOS,AL,3,3,8,7,0,0,0,112,32,22,4,23,26,0.224,5.3,0,0,1,0,167,1,24,0,0,
matthry01,2011,1,WAS,NL,2,2,35,0,0,0,0,96,26,10,1,15,12,0.228,2.81,3,1,2,1,136,12,11,4,1,
matusbr01,2011,1,BAL,AL,1,9,12,12,0,0,0,149,81,59,18,24,38,0.372,10.69,1,0,0,0,245,0,60,1,2,
mayayu01,2011,1,WAS,NL,1,1,10,5,0,0,0,98,40,19,3,10,15,0.323,5.23,2,1,2,0,142,2,19,5,1,
mazzavi01,2011,1,KCA,AL,1,1,7,4,0,0,0,85,39,26,4,15,10,0.358,8.26,1,2,1,0,131,2,26,3,3,
mcallza01,2011,1,CLE,AL,0,1,4,4,0,0,0,53,26,12,1,7,14,0.338,6.11,1,0,0,0,84,0,16,0,0,
mccarbr01,2011,1,OAK,AL,9,9,25,25,5,1,0,512,168,63,11,25,123,0.258,3.32,1,3,0,0,690,0,73,4,9,
mccleky01,2011,1,SLN,NL,12,7,43,17,0,0,0,425,143,66,21,43,76,0.26,4.19,3,6,6,0,607,5,71,6,2,
mcclemi01,2011,1,MIL,NL,3,0,9,0,0,0,0,41,15,4,1,3,10,0.273,2.63,0,2,1,0,59,7,5,0,0,
mccoymi01,2011,1,TOR,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,
mccutda01,2011,1,PIT,NL,5,3,73,0,0,0,0,254,87,35,7,33,47,0.272,3.72,5,7,4,0,364,15,38,4,3,
mcdonja03,2011,1,PIT,NL,9,9,31,31,0,0,0,513,176,80,24,78,142,0.267,4.21,4,5,7,1,754,0,86,6,5,
mcgeeja01,2011,1,TBA,AL,5,2,37,0,0,0,0,84,30,14,5,12,27,0.27,4.5,1,0,0,0,124,9,14,1,0,
mcgowdu01,2011,1,TOR,AL,0,2,5,4,0,0,0,63,20,15,4,13,20,0.247,6.43,0,3,1,0,96,0,15,0,1,
medlekr01,2011,1,ATL,NL,0,0,2,0,0,0,0,7,1,0,0,0,2,0.125,0,0,0,0,0,8,1,0,0,0,
meekev01,2011,1,PIT,NL,1,1,24,0,0,0,0,62,27,8,1,12,17,0.31,3.48,0,2,0,0,100,6,11,1,0,
melanma01,2011,1,HOU,NL,8,4,71,0,0,0,20,223,65,23,5,26,66,0.233,2.78,6,1,2,0,309,47,28,2,0,
mendolu01,2011,1,KCA,AL,2,0,2,2,0,0,0,44,11,2,0,5,7,0.212,1.23,0,0,2,0,60,0,3,0,1,
mickoka01,2011,1,ARI,NL,0,0,6,0,0,0,0,20,10,5,0,3,7,0.357,6.75,0,0,0,0,32,0,5,0,1,
mijarjo01,2011,1,MIN,AL,0,2,58,0,0,0,0,147,53,25,4,30,30,0.275,4.59,2,1,3,0,228,13,31,0,2,
mileywa01,2011,1,ARI,NL,4,2,8,7,0,0,0,120,48,20,6,18,25,0.304,4.5,0,1,0,0,180,0,20,3,1,
millean01,2011,1,BOS,AL,6,3,17,12,0,0,0,195,77,40,8,41,50,0.302,5.54,0,2,3,1,310,2,43,6,5,
milleji02,2011,1,COL,NL,0,0,6,0,0,0,0,21,3,2,0,4,5,0.13,2.57,0,0,0,0,29,4,2,0,2,
millsbr02,2011,1,TOR,AL,1,2,5,4,0,0,0,55,23,20,4,12,18,0.299,9.82,1,1,2,0,91,0,20,0,0,
milonto01,2011,1,WAS,NL,1,0,5,5,0,0,0,78,28,11,2,4,15,0.283,3.81,2,0,2,0,110,0,11,3,2,
minormi01,2011,1,ATL,NL,5,3,15,15,0,0,0,248,93,38,7,30,77,0.285,4.14,5,2,1,0,361,0,39,3,1,
mischpa01,2011,1,NYN,NL,1,0,6,0,0,0,0,21,11,8,1,4,5,0.344,10.29,0,0,1,0,37,2,8,0,0,
mitrese01,2011,1,MIL,NL,0,1,22,0,0,0,0,99,30,12,3,10,14,0.24,3.27,0,0,1,0,138,8,14,1,1,
mitrese01,2011,2,NYA,AL,0,0,4,0,0,0,0,16,9,7,0,4,2,0.375,11.81,0,1,1,0,30,4,9,0,1,
moorema02,2011,1,TBA,AL,1,0,3,1,0,0,0,28,9,3,1,3,15,0.243,2.89,0,2,0,0,40,0,3,0,0,
moralfr01,2011,1,COL,NL,0,1,14,0,0,0,0,42,10,6,2,8,11,0.204,3.86,1,1,0,0,59,4,6,1,1,
moralfr01,2011,2,BOS,AL,1,1,36,0,0,0,0,97,30,13,4,11,31,0.25,3.62,0,1,2,1,134,9,15,1,0,
morrobr01,2011,1,TOR,AL,11,11,30,30,0,0,0,538,162,94,21,69,203,0.237,4.72,1,12,12,1,777,0,103,4,9,
mortecl01,2011,1,COL,NL,2,4,16,6,0,0,0,175,55,25,9,24,30,0.257,3.86,2,3,2,0,244,6,30,4,0,
mortoch02,2011,1,PIT,NL,10,10,29,29,2,1,0,515,186,73,6,77,110,0.281,3.83,5,9,13,1,769,0,82,12,6,
moscogu01,2011,1,OAK,AL,8,10,23,21,0,0,0,384,102,48,14,38,74,0.212,3.38,1,0,2,1,526,1,59,1,3,
moseldu01,2011,1,SDN,NL,3,10,20,20,0,0,0,360,117,44,10,36,64,0.255,3.3,6,1,2,0,504,0,59,5,3,
moskoda01,2011,1,PIT,NL,1,1,31,0,0,0,0,73,29,8,0,9,11,0.302,2.96,3,0,0,0,110,6,11,4,1,
motteja01,2011,1,SLN,NL,5,2,78,0,0,0,9,204,49,17,2,16,63,0.202,2.25,2,1,5,0,268,27,22,1,3,
mujiced01,2011,1,FLO,NL,9,6,67,0,0,0,0,228,64,25,7,14,63,0.233,2.96,5,1,2,0,297,11,27,5,1,
myersbr01,2011,1,HOU,NL,7,14,34,33,2,0,0,648,226,107,31,57,160,0.267,4.46,5,7,4,0,917,1,116,5,6,
narvech01,2011,1,MIL,NL,11,8,30,28,0,0,0,485,160,80,17,65,126,0.257,4.45,1,4,1,1,699,0,82,6,4,
neshepa01,2011,1,SDN,NL,1,1,25,0,0,0,0,74,19,11,4,22,20,0.216,4.01,1,1,1,0,112,13,12,1,0,
nicasju01,2011,1,COL,NL,4,4,13,13,0,0,0,215,73,33,8,18,58,0.262,4.14,3,1,1,0,299,0,35,1,0,
niemaje01,2011,1,TBA,AL,11,7,23,23,1,0,0,406,131,61,18,37,105,0.25,4.06,1,7,5,0,572,0,65,2,4,
niesejo01,2011,1,NYN,NL,11,11,27,26,0,0,0,472,178,77,14,44,138,0.284,4.4,4,3,5,0,694,0,88,16,2,
noesihe01,2011,1,NYA,AL,2,2,30,2,0,0,0,169,63,28,6,22,45,0.286,4.47,4,4,2,0,247,14,29,1,2,
nolasri01,2011,1,FLO,NL,10,12,33,33,2,1,0,618,244,107,20,44,148,0.295,4.67,8,6,3,0,891,0,117,11,5,
norbejo01,2011,1,OAK,AL,0,0,6,0,0,0,0,20,8,6,0,7,4,0.308,8.1,0,1,1,0,35,3,6,0,1,
norribu01,2011,1,HOU,NL,6,11,31,31,0,0,0,558,177,78,24,70,176,0.25,3.77,7,3,5,2,795,0,93,9,4,
novaiv01,2011,1,NYA,AL,16,4,28,27,0,0,0,496,163,68,13,57,98,0.258,3.7,3,11,6,0,704,1,74,2,6,
nunezle01,2011,1,FLO,NL,1,4,68,0,0,0,36,193,57,29,8,21,55,0.235,4.06,2,1,1,0,268,51,30,1,2,
oconnmi01,2011,1,NYN,NL,0,1,9,0,0,0,0,20,5,2,0,3,8,0.2,2.7,0,0,1,0,29,2,2,0,0,
odayda01,2011,1,TEX,AL,0,1,16,0,0,0,0,50,17,10,7,5,18,0.262,5.4,0,0,2,0,74,7,10,1,1,
oflaher01,2011,1,ATL,NL,2,4,78,0,0,0,0,221,59,8,2,21,67,0.22,0.98,8,1,3,0,301,5,9,7,2,
ogandal01,2011,1,TEX,AL,13,8,31,29,1,1,0,507,149,66,16,43,126,0.234,3.51,0,5,7,0,693,2,73,2,3,
ohlenro01,2011,1,PIT,NL,1,3,9,9,0,0,0,116,60,35,9,15,27,0.364,8.15,2,2,6,0,194,0,38,5,3,
olivean01,2011,1,DET,AL,0,1,2,2,0,0,0,29,11,7,3,8,5,0.289,6.52,0,1,2,0,49,0,7,0,1,
olivele01,2011,1,DET,AL,0,0,9,0,0,0,0,24,8,5,0,4,4,0.258,5.63,1,1,0,0,35,3,5,0,0,
olivele01,2011,2,MIN,AL,0,0,10,0,0,0,0,40,13,6,0,7,9,0.277,4.05,1,0,0,0,56,3,6,0,2,
olsonga01,2011,1,PIT,NL,1,1,4,0,0,0,0,13,2,1,0,3,4,0.125,2.08,1,1,0,0,21,1,1,1,1,
ondrulo01,2011,1,CIN,NL,5,5,66,0,0,0,0,184,55,22,6,28,41,0.238,3.23,7,6,2,0,268,14,25,3,4,
osullse01,2011,1,KCA,AL,2,6,12,10,0,0,0,175,78,47,10,26,19,0.328,7.25,1,3,2,0,273,1,52,3,4,
outmajo01,2011,1,OAK,AL,3,5,13,9,0,0,0,175,62,24,4,23,35,0.277,3.7,0,3,0,0,254,2,27,4,3,
owingmi01,2011,1,ARI,NL,8,0,33,4,0,0,0,189,56,25,8,23,44,0.24,3.57,0,3,2,0,263,2,27,4,1,
papeljo01,2011,1,BOS,AL,4,1,63,0,0,0,31,193,50,21,3,10,87,0.207,2.94,1,1,3,0,255,54,22,0,1,
parkeja02,2011,1,ARI,NL,0,0,1,1,0,0,0,17,4,0,0,1,1,0.211,0,0,0,0,0,22,0,0,2,0,
parnebo01,2011,1,NYN,NL,4,6,60,0,0,0,6,178,60,24,4,27,64,0.258,3.64,4,8,2,1,268,23,29,6,0,
paterjo01,2011,1,ARI,NL,0,3,62,0,0,0,1,102,28,11,1,15,28,0.224,2.91,0,1,4,0,150,17,11,4,2,
pattotr01,2011,1,BAL,AL,2,1,20,0,0,0,0,90,25,10,2,5,22,0.223,3,1,0,0,0,119,4,10,1,1,
pauleda01,2011,1,SEA,AL,5,4,39,0,0,0,0,163,38,13,2,16,34,0.2,2.15,4,0,4,0,213,13,13,2,1,
pauleda01,2011,2,DET,AL,0,2,14,0,0,0,0,59,26,13,4,6,10,0.325,5.95,1,0,1,0,89,4,14,1,1,
paulife01,2011,1,COL,NL,0,4,18,0,0,0,0,44,23,12,3,7,14,0.383,7.36,0,1,0,0,68,8,12,0,1,
paulife01,2011,2,KCA,AL,4,6,21,20,0,0,0,374,123,57,10,48,119,0.265,4.11,2,6,8,1,531,0,62,5,6,
